Timestamp,Site 100,Site 101,Site 102,Site 103,Site 105,Site 106,Site 107,Site 108,Site 109
2021-01-16 16:15:00,363.0,289.0,531.0,236.0,856.0,339.0,858.0,307.0,435.0
2021-01-16 16:30:00,346.0,319.0,488.0,225.0,804.0,295.0,807.0,314.0,385.0
2021-01-16 16:45:00,380.0,337.0,585.0,235.0,703.0,313.0,778.0,299.0,413.0
2021-01-16 17:00:00,392.0,311.0,489.0,224.0,807.0,308.0,776.0,306.0,406.0
2021-01-16 17:15:00,390.0,266.0,536.0,218.0,806.0,314.0,903.0,285.0,399.0
2021-01-16 17:30:00,384.0,254.0,530.0,238.0,832.0,302.0,864.0,290.0,408.0
2021-01-16 17:45:00,358.0,301.0,400.0,278.0,675.0,294.0,784.0,248.0,395.0
2021-01-16 18:00:00,317.0,255.0,423.0,256.0,640.0,236.0,681.0,293.0,335.0
2021-01-16 18:15:00,305.0,236.0,373.0,250.0,588.0,251.0,706.0,263.0,359.0
2021-01-16 18:30:00,286.0,220.0,352.0,235.0,566.0,250.0,627.0,232.0,318.0
2021-01-16 18:45:00,308.0,225.0,324.0,190.0,531.0,174.0,601.0,237.0,231.0
2021-01-16 19:00:00,247.0,201.0,303.0,177.0,460.0,167.0,473.0,221.0,205.0
2021-01-16 19:15:00,238.0,168.0,233.0,158.0,429.0,154.0,473.0,189.0,177.0
2021-01-16 19:30:00,228.0,186.0,221.0,193.0,406.0,146.0,461.0,160.0,176.0
2021-01-16 19:45:00,229.0,161.0,206.0,147.0,361.0,117.0,405.0,193.0,162.0
2021-01-16 20:00:00,230.0,150.0,181.0,152.0,329.0,115.0,358.0,128.0,177.0
2021-01-16 20:15:00,167.0,128.0,188.0,122.0,319.0,110.0,341.0,151.0,154.0
2021-01-16 20:30:00,193.0,129.0,179.0,117.0,292.0,117.0,314.0,138.0,153.0
2021-01-16 20:45:00,149.0,87.0,176.0,102.0,296.0,100.0,317.0,128.0,135.0
2021-01-16 21:00:00,162.0,111.0,198.0,126.0,314.0,116.0,314.0,113.0,151.0
2021-01-16 21:15:00,165.0,93.0,173.0,100.0,321.0,105.0,345.0,121.0,133.0
2021-01-16 21:30:00,178.0,109.0,142.0,100.0,295.0,105.0,314.0,129.0,133.0
2021-01-16 21:45:00,186.0,85.0,159.0,104.0,305.0,95.0,314.0,109.0,129.0
2021-01-16 22:00:00,195.0,89.0,143.0,65.0,291.0,94.0,316.0,96.0,133.0
2021-01-16 22:15:00,173.0,71.0,125.0,101.0,293.0,85.0,298.0,112.0,113.0
2021-01-16 22:30:00,153.0,66.0,121.0,58.0,282.0,92.0,282.0,85.0,118.0
2021-01-16 22:45:00,139.0,69.0,100.0,64.0,264.0,72.0,277.0,96.0,100.0
2021-01-16 23:00:00,130.0,64.0,112.0,57.0,214.0,65.0,261.0,87.0,74.0
2021-01-16 23:15:00,117.0,72.0,114.0,59.0,203.0,78.0,239.0,80.0,96.0
2021-01-16 23:30:00,114.0,61.0,102.0,71.0,206.0,55.0,187.0,77.0,66.0
2021-01-16 23:45:00,111.0,34.0,98.0,53.0,176.0,53.0,164.0,51.0,69.0
2021-01-17 00:00:00,109.0,45.0,57.0,46.0,173.0,41.0,180.0,44.0,58.0
2021-01-17 00:15:00,93.0,36.0,56.0,46.0,112.0,70.0,166.0,47.0,82.0
2021-01-17 00:30:00,77.0,35.0,58.0,37.0,115.0,42.0,121.0,43.0,59.0
2021-01-17 00:45:00,70.0,25.0,40.0,26.0,119.0,35.0,115.0,35.0,45.0
2021-01-17 01:00:00,54.0,17.0,42.0,39.0,94.0,26.0,95.0,37.0,31.0
2021-01-17 01:15:00,56.0,23.0,50.0,20.0,97.0,33.0,95.0,20.0,47.0
2021-01-17 01:30:00,51.0,24.0,33.0,22.0,74.0,17.0,72.0,25.0,30.0
2021-01-17 01:45:00,47.0,17.0,29.0,22.0,96.0,21.0,80.0,29.0,24.0
2021-01-17 02:00:00,40.0,16.0,24.0,21.0,66.0,16.0,69.0,19.0,19.0
2021-01-17 02:15:00,35.0,18.0,31.0,32.0,65.0,20.0,63.0,26.0,21.0
2021-01-17 02:30:00,35.0,20.0,20.0,24.0,57.0,19.0,52.0,20.0,23.0
2021-01-17 02:45:00,34.0,12.0,13.0,20.0,47.0,10.0,56.0,7.0,15.0
2021-01-17 03:00:00,29.0,17.0,22.0,15.0,39.0,10.0,48.0,8.0,16.0
2021-01-17 03:15:00,28.0,13.0,9.0,27.0,43.0,7.0,45.0,12.0,12.0
2021-01-17 03:30:00,33.0,18.0,15.0,19.0,50.0,11.0,63.0,12.0,15.0
2021-01-17 03:45:00,25.0,6.0,30.0,14.0,44.0,16.0,63.0,18.0,20.0
2021-01-17 04:00:00,23.0,4.0,18.0,7.0,51.0,10.0,66.0,5.0,13.0
2021-01-17 04:15:00,21.0,7.0,22.0,5.0,35.0,13.0,65.0,13.0,15.0
2021-01-17 04:30:00,21.0,14.0,22.0,9.0,46.0,14.0,53.0,22.0,13.0
2021-01-17 04:45:00,23.0,14.0,28.0,12.0,54.0,12.0,57.0,21.0,17.0
2021-01-17 05:00:00,27.0,8.0,21.0,18.0,54.0,11.0,50.0,13.0,15.0
2021-01-17 05:15:00,44.0,10.0,41.0,17.0,63.0,18.0,75.0,13.0,24.0
2021-01-17 05:30:00,48.0,8.0,53.0,30.0,64.0,30.0,81.0,27.0,35.0
2021-01-17 05:45:00,83.0,16.0,44.0,29.0,75.0,35.0,87.0,28.0,46.0
2021-01-17 06:00:00,52.0,30.0,74.0,33.0,84.0,35.0,105.0,29.0,42.0
2021-01-17 06:15:00,58.0,29.0,69.0,40.0,101.0,49.0,136.0,35.0,51.0
2021-01-17 06:30:00,90.0,43.0,89.0,49.0,169.0,65.0,155.0,51.0,76.0
2021-01-17 06:45:00,86.0,40.0,79.0,35.0,130.0,67.0,177.0,36.0,83.0
2021-01-17 07:00:00,98.0,40.0,95.0,33.0,101.0,46.0,154.0,48.0,59.0
2021-01-17 07:15:00,94.0,48.0,100.0,54.0,114.0,75.0,0.0,39.0,87.0
2021-01-17 07:30:00,124.0,50.0,159.0,56.0,165.0,91.0,217.0,59.0,96.0
2021-01-17 07:45:00,163.0,50.0,163.0,61.0,207.0,78.0,211.0,50.0,104.0
2021-01-17 08:00:00,143.0,59.0,166.0,60.0,175.0,93.0,238.0,65.0,127.0
2021-01-17 08:15:00,158.0,71.0,199.0,85.0,224.0,108.0,294.0,103.0,132.0
2021-01-17 08:30:00,178.0,88.0,228.0,81.0,258.0,129.0,334.0,105.0,173.0
2021-01-17 08:45:00,213.0,106.0,316.0,117.0,331.0,190.0,347.0,141.0,257.0
2021-01-17 09:00:00,221.0,107.0,315.0,131.0,356.0,189.0,423.0,139.0,240.0
2021-01-17 09:15:00,208.0,153.0,327.0,148.0,404.0,198.0,488.0,188.0,275.0
2021-01-17 09:30:00,307.0,153.0,439.0,184.0,509.0,214.0,587.0,209.0,280.0
2021-01-17 09:45:00,296.0,192.0,532.0,211.0,549.0,271.0,664.0,217.0,367.0
2021-01-17 10:00:00,302.0,216.0,477.0,203.0,538.0,274.0,598.0,214.0,346.0
2021-01-17 10:15:00,355.0,244.0,516.0,230.0,580.0,253.0,732.0,212.0,333.0
2021-01-17 10:30:00,344.0,269.0,611.0,248.0,655.0,343.0,712.0,248.0,424.0
2021-01-17 10:45:00,312.0,257.0,653.0,271.0,643.0,347.0,821.0,237.0,474.0
2021-01-17 11:00:00,373.0,291.0,647.0,237.0,731.0,334.0,832.0,242.0,436.0
2021-01-17 11:15:00,382.0,294.0,731.0,269.0,677.0,349.0,842.0,286.0,463.0
2021-01-17 11:30:00,363.0,349.0,709.0,299.0,743.0,383.0,851.0,272.0,499.0
2021-01-17 11:45:00,373.0,317.0,739.0,291.0,738.0,398.0,977.0,262.0,513.0
2021-01-17 12:00:00,428.0,331.0,694.0,281.0,847.0,400.0,891.0,303.0,553.0
2021-01-17 12:15:00,360.0,340.0,733.0,284.0,794.0,384.0,915.0,274.0,537.0
2021-01-17 12:30:00,387.0,328.0,672.0,309.0,780.0,334.0,957.0,277.0,514.0
2021-01-17 12:45:00,404.0,317.0,732.0,299.0,728.0,325.0,802.0,278.0,486.0
2021-01-17 13:00:00,432.0,345.0,663.0,277.0,850.0,393.0,848.0,286.0,495.0
2021-01-17 13:15:00,359.0,308.0,714.0,311.0,796.0,395.0,890.0,242.0,514.0
2021-01-17 13:30:00,392.0,305.0,672.0,304.0,775.0,388.0,904.0,286.0,514.0
2021-01-17 13:45:00,351.0,301.0,671.0,273.0,742.0,366.0,870.0,287.0,477.0
2021-01-17 14:00:00,368.0,302.0,688.0,310.0,880.0,363.0,685.0,268.0,481.0
2021-01-17 14:15:00,320.0,303.0,609.0,286.0,780.0,359.0,840.0,279.0,476.0
2021-01-17 14:30:00,390.0,291.0,684.0,324.0,805.0,359.0,845.0,288.0,463.0
2021-01-17 14:45:00,374.0,343.0,638.0,274.0,829.0,380.0,830.0,253.0,500.0
2021-01-17 15:00:00,385.0,321.0,607.0,291.0,777.0,323.0,799.0,276.0,459.0
2021-01-17 15:15:00,343.0,281.0,627.0,282.0,795.0,337.0,828.0,258.0,451.0
2021-01-17 15:30:00,368.0,293.0,616.0,281.0,837.0,357.0,832.0,304.0,490.0
2021-01-17 15:45:00,356.0,287.0,664.0,282.0,844.0,380.0,857.0,258.0,495.0
2021-01-17 16:00:00,381.0,244.0,631.0,295.0,773.0,367.0,774.0,242.0,479.0
2021-01-17 16:15:00,327.0,263.0,648.0,271.0,732.0,376.0,825.0,262.0,505.0
2021-01-17 16:30:00,380.0,254.0,630.0,273.0,745.0,373.0,810.0,289.0,466.0
2021-01-17 16:45:00,297.0,269.0,588.0,256.0,801.0,306.0,837.0,259.0,428.0
2021-01-17 17:00:00,347.0,265.0,583.0,239.0,710.0,337.0,712.0,229.0,411.0
2021-01-17 17:15:00,319.0,271.0,671.0,240.0,776.0,362.0,863.0,283.0,475.0
2021-01-17 17:30:00,346.0,220.0,571.0,231.0,682.0,341.0,906.0,244.0,450.0
2021-01-17 17:45:00,345.0,248.0,527.0,245.0,654.0,299.0,786.0,267.0,406.0
2021-01-17 18:00:00,307.0,188.0,439.0,245.0,597.0,301.0,705.0,227.0,379.0
2021-01-17 18:15:00,263.0,186.0,397.0,207.0,512.0,231.0,610.0,219.0,305.0
2021-01-17 18:30:00,276.0,192.0,284.0,221.0,437.0,199.0,493.0,223.0,251.0
2021-01-17 18:45:00,238.0,142.0,329.0,203.0,388.0,185.0,455.0,167.0,248.0
2021-01-17 19:00:00,222.0,142.0,308.0,193.0,418.0,196.0,419.0,181.0,249.0
2021-01-17 19:15:00,223.0,169.0,242.0,132.0,337.0,161.0,432.0,148.0,231.0
2021-01-17 19:30:00,224.0,153.0,262.0,154.0,371.0,156.0,358.0,183.0,217.0
2021-01-17 19:45:00,212.0,159.0,217.0,134.0,325.0,170.0,367.0,152.0,226.0
2021-01-17 20:00:00,228.0,132.0,211.0,143.0,342.0,119.0,342.0,165.0,177.0
2021-01-17 20:15:00,200.0,103.0,218.0,117.0,343.0,155.0,325.0,159.0,189.0
2021-01-17 20:30:00,205.0,100.0,205.0,103.0,314.0,125.0,355.0,126.0,162.0
2021-01-17 20:45:00,203.0,115.0,220.0,115.0,347.0,132.0,317.0,134.0,194.0
2021-01-17 21:00:00,192.0,102.0,144.0,110.0,279.0,138.0,338.0,152.0,187.0
2021-01-17 21:15:00,153.0,158.0,165.0,99.0,319.0,107.0,286.0,96.0,146.0
2021-01-17 21:30:00,172.0,160.0,141.0,71.0,303.0,99.0,251.0,118.0,119.0
2021-01-17 21:45:00,173.0,121.0,126.0,71.0,260.0,86.0,264.0,99.0,107.0
2021-01-17 22:00:00,165.0,108.0,104.0,66.0,221.0,62.0,241.0,105.0,92.0
2021-01-17 22:15:00,144.0,102.0,84.0,59.0,215.0,54.0,220.0,93.0,62.0
2021-01-17 22:30:00,121.0,83.0,84.0,51.0,198.0,54.0,182.0,72.0,63.0
2021-01-17 22:45:00,113.0,90.0,72.0,53.0,162.0,43.0,160.0,52.0,54.0
2021-01-17 23:00:00,90.0,73.0,57.0,29.0,149.0,42.0,162.0,64.0,48.0
2021-01-17 23:15:00,89.0,51.0,73.0,39.0,116.0,36.0,120.0,62.0,48.0
2021-01-17 23:30:00,73.0,63.0,55.0,30.0,97.0,27.0,121.0,31.0,30.0
2021-01-17 23:45:00,65.0,47.0,50.0,23.0,84.0,24.0,90.0,33.0,27.0
2021-01-18 00:00:00,51.0,40.0,37.0,19.0,56.0,21.0,64.0,19.0,32.0
2021-01-18 00:15:00,38.0,25.0,34.0,14.0,59.0,18.0,54.0,29.0,22.0
2021-01-18 00:30:00,39.0,19.0,22.0,11.0,69.0,6.0,46.0,21.0,12.0
2021-01-18 00:45:00,31.0,27.0,17.0,9.0,43.0,10.0,43.0,11.0,7.0
2021-01-18 01:00:00,21.0,15.0,12.0,14.0,37.0,8.0,22.0,8.0,11.0
2021-01-18 01:15:00,19.0,11.0,10.0,4.0,23.0,13.0,19.0,19.0,14.0
2021-01-18 01:30:00,23.0,17.0,11.0,7.0,36.0,5.0,23.0,10.0,6.0
2021-01-18 01:45:00,16.0,10.0,14.0,8.0,37.0,12.0,26.0,11.0,11.0
2021-01-18 02:00:00,18.0,12.0,6.0,6.0,32.0,4.0,17.0,10.0,3.0
2021-01-18 02:15:00,14.0,12.0,8.0,4.0,33.0,9.0,11.0,3.0,8.0
2021-01-18 02:30:00,12.0,14.0,6.0,3.0,21.0,2.0,20.0,8.0,2.0
2021-01-18 02:45:00,11.0,13.0,11.0,6.0,15.0,8.0,14.0,5.0,8.0
2021-01-18 03:00:00,7.0,17.0,12.0,6.0,21.0,6.0,22.0,5.0,7.0
2021-01-18 03:15:00,15.0,15.0,13.0,6.0,17.0,7.0,16.0,6.0,6.0
2021-01-18 03:30:00,16.0,15.0,17.0,2.0,30.0,11.0,30.0,6.0,12.0
2021-01-18 03:45:00,8.0,10.0,18.0,5.0,24.0,8.0,29.0,6.0,11.0
2021-01-18 04:00:00,13.0,17.0,21.0,6.0,25.0,16.0,31.0,8.0,14.0
2021-01-18 04:15:00,17.0,18.0,35.0,12.0,37.0,30.0,38.0,11.0,34.0
2021-01-18 04:30:00,25.0,34.0,64.0,12.0,60.0,33.0,75.0,17.0,37.0
2021-01-18 04:45:00,35.0,31.0,77.0,20.0,80.0,60.0,89.0,16.0,60.0
2021-01-18 05:00:00,45.0,36.0,85.0,31.0,122.0,60.0,166.0,34.0,58.0
2021-01-18 05:15:00,48.0,71.0,166.0,40.0,164.0,94.0,248.0,40.0,94.0
2021-01-18 05:30:00,109.0,96.0,233.0,98.0,276.0,152.0,354.0,78.0,160.0
2021-01-18 05:45:00,86.0,123.0,255.0,97.0,325.0,181.0,460.0,79.0,189.0
2021-01-18 06:00:00,109.0,131.0,295.0,125.0,376.0,205.0,500.0,101.0,206.0
2021-01-18 06:15:00,138.0,189.0,342.0,173.0,481.0,258.0,654.0,133.0,276.0
2021-01-18 06:30:00,206.0,215.0,430.0,175.0,567.0,300.0,783.0,179.0,331.0
2021-01-18 06:45:00,231.0,221.0,393.0,163.0,601.0,319.0,719.0,191.0,373.0
2021-01-18 07:00:00,203.0,223.0,420.0,175.0,498.0,290.0,737.0,198.0,320.0
2021-01-18 07:15:00,234.0,232.0,415.0,196.0,578.0,284.0,728.0,206.0,337.0
2021-01-18 07:30:00,288.0,265.0,449.0,196.0,722.0,306.0,762.0,231.0,345.0
2021-01-18 07:45:00,296.0,315.0,464.0,229.0,778.0,321.0,831.0,284.0,389.0
2021-01-18 08:00:00,327.0,253.0,398.0,215.0,800.0,311.0,822.0,293.0,376.0
2021-01-18 08:15:00,359.0,267.0,450.0,227.0,822.0,322.0,863.0,308.0,398.0
2021-01-18 08:30:00,368.0,299.0,478.0,229.0,854.0,332.0,864.0,298.0,427.0
2021-01-18 08:45:00,356.0,273.0,463.0,204.0,818.0,348.0,758.0,332.0,425.0
2021-01-18 09:00:00,272.0,267.0,393.0,213.0,670.0,293.0,673.0,269.0,380.0
2021-01-18 09:15:00,294.0,272.0,426.0,227.0,690.0,286.0,660.0,282.0,376.0
2021-01-18 09:30:00,316.0,260.0,443.0,231.0,778.0,288.0,662.0,276.0,375.0
2021-01-18 09:45:00,315.0,249.0,456.0,220.0,717.0,294.0,749.0,252.0,418.0
2021-01-18 10:00:00,271.0,293.0,464.0,252.0,728.0,292.0,740.0,256.0,376.0
2021-01-18 10:15:00,349.0,286.0,488.0,255.0,771.0,278.0,742.0,261.0,371.0
2021-01-18 10:30:00,342.0,283.0,498.0,242.0,746.0,310.0,744.0,257.0,430.0
2021-01-18 10:45:00,328.0,294.0,533.0,279.0,747.0,313.0,765.0,234.0,460.0
2021-01-18 11:00:00,326.0,258.0,525.0,247.0,737.0,328.0,686.0,254.0,417.0
2021-01-18 11:15:00,310.0,289.0,529.0,251.0,826.0,312.0,686.0,236.0,413.0
2021-01-18 11:30:00,372.0,320.0,542.0,242.0,763.0,321.0,780.0,259.0,457.0
2021-01-18 11:45:00,338.0,347.0,575.0,233.0,790.0,344.0,764.0,276.0,452.0
2021-01-18 12:00:00,360.0,356.0,525.0,234.0,765.0,300.0,755.0,265.0,402.0
2021-01-18 12:15:00,353.0,359.0,512.0,238.0,796.0,347.0,754.0,292.0,453.0
2021-01-18 12:30:00,397.0,368.0,545.0,257.0,780.0,304.0,713.0,240.0,425.0
2021-01-18 12:45:00,340.0,366.0,558.0,253.0,791.0,284.0,779.0,294.0,414.0
2021-01-18 13:00:00,352.0,340.0,502.0,245.0,807.0,289.0,685.0,239.0,449.0
2021-01-18 13:15:00,346.0,352.0,566.0,232.0,794.0,310.0,0.0,267.0,418.0
2021-01-18 13:30:00,391.0,365.0,478.0,228.0,791.0,300.0,0.0,270.0,450.0
2021-01-18 13:45:00,405.0,334.0,542.0,186.0,858.0,321.0,0.0,279.0,474.0
2021-01-18 14:00:00,401.0,307.0,523.0,219.0,826.0,272.0,0.0,304.0,388.0
2021-01-18 14:15:00,402.0,329.0,553.0,221.0,821.0,285.0,784.0,292.0,408.0
2021-01-18 14:30:00,427.0,355.0,592.0,248.0,886.0,314.0,740.0,284.0,462.0
2021-01-18 14:45:00,446.0,344.0,613.0,254.0,889.0,397.0,727.0,279.0,516.0
2021-01-18 15:00:00,541.0,410.0,587.0,253.0,980.0,364.0,845.0,320.0,501.0
2021-01-18 15:15:00,562.0,345.0,616.0,288.0,994.0,448.0,959.0,346.0,570.0
2021-01-18 15:30:00,601.0,390.0,650.0,291.0,953.0,411.0,986.0,330.0,522.0
2021-01-18 15:45:00,574.0,384.0,660.0,324.0,1016.0,427.0,974.0,375.0,566.0
2021-01-18 16:00:00,568.0,397.0,663.0,317.0,980.0,459.0,1052.0,371.0,568.0
2021-01-18 16:15:00,639.0,438.0,710.0,325.0,957.0,496.0,1116.0,375.0,615.0
2021-01-18 16:30:00,591.0,428.0,706.0,326.0,1005.0,527.0,1148.0,408.0,639.0
2021-01-18 16:45:00,596.0,411.0,626.0,329.0,1108.0,458.0,1033.0,406.0,587.0
2021-01-18 17:00:00,594.0,459.0,686.0,273.0,1086.0,482.0,1010.0,461.0,583.0
2021-01-18 17:15:00,623.0,484.0,616.0,197.0,1060.0,461.0,960.0,449.0,622.0
2021-01-18 17:30:00,571.0,409.0,593.0,250.0,1029.0,430.0,1080.0,435.0,541.0
2021-01-18 17:45:00,524.0,412.0,478.0,260.0,952.0,397.0,1083.0,395.0,461.0
2021-01-18 18:00:00,477.0,348.0,450.0,217.0,774.0,325.0,684.0,376.0,369.0
2021-01-18 18:15:00,453.0,261.0,348.0,211.0,762.0,235.0,722.0,308.0,302.0
2021-01-18 18:30:00,337.0,227.0,331.0,142.0,634.0,246.0,636.0,236.0,300.0
2021-01-18 18:45:00,313.0,241.0,303.0,165.0,565.0,180.0,540.0,237.0,278.0
2021-01-18 19:00:00,262.0,196.0,270.0,155.0,516.0,182.0,492.0,232.0,256.0
2021-01-18 19:15:00,255.0,195.0,240.0,177.0,471.0,177.0,437.0,187.0,249.0
2021-01-18 19:30:00,252.0,153.0,228.0,141.0,453.0,165.0,419.0,207.0,222.0
2021-01-18 19:45:00,210.0,162.0,209.0,141.0,367.0,181.0,386.0,130.0,243.0
2021-01-18 20:00:00,248.0,170.0,198.0,106.0,413.0,138.0,334.0,179.0,199.0
2021-01-18 20:15:00,191.0,137.0,167.0,112.0,383.0,146.0,304.0,168.0,198.0
2021-01-18 20:30:00,185.0,113.0,160.0,87.0,324.0,145.0,310.0,138.0,185.0
2021-01-18 20:45:00,205.0,124.0,157.0,110.0,333.0,99.0,277.0,145.0,133.0
2021-01-18 21:00:00,170.0,115.0,162.0,102.0,328.0,115.0,313.0,118.0,143.0
2021-01-18 21:15:00,158.0,87.0,134.0,97.0,260.0,107.0,272.0,110.0,125.0
2021-01-18 21:30:00,189.0,95.0,101.0,87.0,238.0,89.0,264.0,114.0,115.0
2021-01-18 21:45:00,176.0,52.0,101.0,63.0,251.0,86.0,213.0,78.0,115.0
2021-01-18 22:00:00,138.0,66.0,83.0,44.0,234.0,86.0,236.0,74.0,106.0
2021-01-18 22:15:00,125.0,76.0,96.0,53.0,219.0,57.0,196.0,63.0,78.0
2021-01-18 22:30:00,121.0,51.0,58.0,42.0,194.0,77.0,161.0,69.0,51.0
2021-01-18 22:45:00,92.0,42.0,52.0,33.0,127.0,56.0,137.0,45.0,58.0
2021-01-18 23:00:00,116.0,38.0,46.0,29.0,137.0,92.0,109.0,41.0,36.0
2021-01-18 23:15:00,93.0,29.0,40.0,29.0,112.0,24.0,95.0,44.0,32.0
2021-01-18 23:30:00,53.0,30.0,35.0,18.0,86.0,33.0,86.0,46.0,33.0
2021-01-18 23:45:00,42.0,30.0,25.0,20.0,71.0,71.0,55.0,28.0,33.0
2021-01-19 00:00:00,56.0,21.0,16.0,15.0,62.0,23.0,61.0,21.0,11.0
2021-01-19 00:15:00,48.0,11.0,21.0,9.0,60.0,19.0,48.0,19.0,12.0
2021-01-19 00:30:00,33.0,16.0,20.0,10.0,46.0,12.0,35.0,19.0,12.0
2021-01-19 00:45:00,26.0,11.0,18.0,9.0,26.0,25.0,35.0,12.0,14.0
2021-01-19 01:00:00,28.0,20.0,12.0,7.0,33.0,19.0,37.0,6.0,9.0
2021-01-19 01:15:00,19.0,13.0,7.0,4.0,41.0,6.0,20.0,12.0,4.0
2021-01-19 01:30:00,15.0,10.0,10.0,7.0,28.0,5.0,18.0,10.0,3.0
2021-01-19 01:45:00,16.0,15.0,5.0,6.0,30.0,16.0,15.0,7.0,11.0
2021-01-19 02:00:00,27.0,10.0,5.0,3.0,30.0,6.0,20.0,11.0,9.0
2021-01-19 02:15:00,21.0,7.0,9.0,8.0,17.0,7.0,12.0,6.0,7.0
2021-01-19 02:30:00,10.0,12.0,11.0,3.0,15.0,11.0,18.0,6.0,7.0
2021-01-19 02:45:00,14.0,14.0,9.0,3.0,28.0,7.0,19.0,7.0,10.0
2021-01-19 03:00:00,19.0,15.0,10.0,8.0,19.0,15.0,20.0,5.0,7.0
2021-01-19 03:15:00,6.0,11.0,13.0,3.0,24.0,11.0,14.0,10.0,9.0
2021-01-19 03:30:00,8.0,16.0,13.0,4.0,24.0,12.0,27.0,7.0,11.0
2021-01-19 03:45:00,8.0,8.0,13.0,3.0,30.0,21.0,27.0,5.0,17.0
2021-01-19 04:00:00,10.0,15.0,30.0,4.0,21.0,33.0,30.0,7.0,22.0
2021-01-19 04:15:00,19.0,18.0,30.0,8.0,51.0,40.0,51.0,10.0,23.0
2021-01-19 04:30:00,27.0,32.0,60.0,18.0,55.0,41.0,72.0,19.0,46.0
2021-01-19 04:45:00,39.0,37.0,69.0,25.0,87.0,47.0,83.0,18.0,43.0
2021-01-19 05:00:00,40.0,55.0,91.0,33.0,112.0,70.0,171.0,43.0,70.0
2021-01-19 05:15:00,57.0,67.0,177.0,59.0,189.0,92.0,240.0,46.0,101.0
2021-01-19 05:30:00,91.0,99.0,231.0,87.0,254.0,156.0,412.0,71.0,167.0
2021-01-19 05:45:00,98.0,126.0,259.0,102.0,343.0,186.0,411.0,77.0,188.0
2021-01-19 06:00:00,127.0,145.0,297.0,113.0,384.0,214.0,549.0,108.0,225.0
2021-01-19 06:15:00,157.0,163.0,376.0,180.0,513.0,281.0,699.0,121.0,292.0
2021-01-19 06:30:00,252.0,230.0,409.0,202.0,627.0,315.0,788.0,192.0,353.0
2021-01-19 06:45:00,216.0,261.0,401.0,172.0,613.0,334.0,753.0,171.0,378.0
2021-01-19 07:00:00,210.0,224.0,435.0,210.0,583.0,303.0,778.0,213.0,343.0
2021-01-19 07:15:00,271.0,268.0,447.0,206.0,677.0,284.0,747.0,214.0,340.0
2021-01-19 07:30:00,286.0,243.0,455.0,192.0,715.0,317.0,814.0,253.0,358.0
2021-01-19 07:45:00,312.0,286.0,449.0,272.0,852.0,349.0,848.0,287.0,450.0
2021-01-19 08:00:00,311.0,228.0,420.0,183.0,787.0,312.0,882.0,318.0,377.0
2021-01-19 08:15:00,338.0,331.0,475.0,228.0,918.0,340.0,893.0,311.0,423.0
2021-01-19 08:30:00,401.0,279.0,472.0,256.0,870.0,324.0,860.0,314.0,430.0
2021-01-19 08:45:00,391.0,295.0,518.0,202.0,897.0,383.0,774.0,345.0,485.0
2021-01-19 09:00:00,303.0,266.0,442.0,227.0,763.0,302.0,764.0,296.0,423.0
2021-01-19 09:15:00,320.0,268.0,454.0,208.0,761.0,338.0,0.0,273.0,437.0
2021-01-19 09:30:00,339.0,256.0,460.0,168.0,688.0,325.0,0.0,293.0,431.0
2021-01-19 09:45:00,322.0,281.0,493.0,251.0,764.0,317.0,0.0,269.0,426.0
2021-01-19 10:00:00,324.0,288.0,532.0,239.0,691.0,357.0,722.0,269.0,415.0
2021-01-19 10:15:00,324.0,268.0,477.0,255.0,754.0,351.0,784.0,269.0,447.0
2021-01-19 10:30:00,364.0,283.0,567.0,282.0,740.0,340.0,790.0,260.0,441.0
2021-01-19 10:45:00,341.0,286.0,523.0,246.0,821.0,339.0,711.0,273.0,458.0
2021-01-19 11:00:00,348.0,311.0,516.0,251.0,715.0,316.0,710.0,245.0,418.0
2021-01-19 11:15:00,370.0,331.0,553.0,228.0,801.0,342.0,0.0,302.0,442.0
2021-01-19 11:30:00,353.0,292.0,576.0,230.0,798.0,321.0,833.0,301.0,458.0
2021-01-19 11:45:00,345.0,338.0,525.0,244.0,824.0,315.0,804.0,307.0,433.0
2021-01-19 12:00:00,416.0,353.0,511.0,270.0,835.0,331.0,822.0,273.0,469.0
2021-01-19 12:15:00,404.0,343.0,542.0,247.0,888.0,361.0,753.0,296.0,462.0
2021-01-19 12:30:00,371.0,349.0,544.0,294.0,757.0,339.0,801.0,280.0,467.0
2021-01-19 12:45:00,379.0,312.0,519.0,238.0,872.0,321.0,801.0,318.0,444.0
2021-01-19 13:00:00,357.0,353.0,522.0,265.0,869.0,333.0,764.0,306.0,441.0
2021-01-19 13:15:00,410.0,316.0,556.0,261.0,833.0,336.0,765.0,301.0,460.0
2021-01-19 13:30:00,440.0,327.0,565.0,263.0,813.0,326.0,775.0,279.0,451.0
2021-01-19 13:45:00,383.0,323.0,519.0,289.0,844.0,335.0,798.0,304.0,472.0
2021-01-19 14:00:00,423.0,324.0,525.0,276.0,856.0,346.0,723.0,275.0,466.0
2021-01-19 14:15:00,386.0,354.0,588.0,239.0,843.0,388.0,874.0,295.0,492.0
2021-01-19 14:30:00,484.0,379.0,579.0,249.0,948.0,312.0,821.0,318.0,447.0
2021-01-19 14:45:00,421.0,356.0,600.0,277.0,896.0,349.0,863.0,320.0,506.0
2021-01-19 15:00:00,514.0,347.0,610.0,299.0,910.0,400.0,844.0,310.0,531.0
